time,wind_speed_of_gust,wind_gust_from_direction,wind_speed_of_gust_qc_agg,wind_gust_from_direction_qc_agg
UTC,mile.hour-1,degrees,,
2019-12-05T08:20:00Z,2.7619,359.0,NaN,NaN
2019-12-05T08:30:00Z,3.7976,272.0,NaN,NaN
2019-12-05T08:40:00Z,2.9921,272.0,NaN,NaN
2019-12-05T08:50:00Z,1.7262,341.0,NaN,NaN
2019-12-05T09:00:00Z,4.488,18.0,NaN,NaN
2019-12-05T09:10:00Z,1.6111,273.0,NaN,NaN
2019-12-05T09:20:00Z,1.9563,16.0,NaN,NaN
2019-12-05T09:30:00Z,1.1508,179.0,NaN,NaN
2019-12-05T09:40:00Z,2.7619,162.0,NaN,NaN
2019-12-05T09:50:00Z,4.488,153.0,NaN,NaN
2019-12-05T10:00:00Z,5.2935,141.0,NaN,NaN
2019-12-05T10:10:00Z,5.1785,163.0,NaN,NaN
2019-12-05T10:20:00Z,3.4523,156.0,NaN,NaN
2019-12-05T10:30:00Z,2.6467,93.0,NaN,NaN
2019-12-05T10:40:00Z,3.1071,155.0,NaN,NaN
2019-12-05T10:50:00Z,4.373,117.0,NaN,NaN
2019-12-05T11:00:00Z,3.5675,120.0,NaN,NaN
2019-12-05T11:10:00Z,1.3809,330.0,NaN,NaN
2019-12-05T11:20:00Z,4.8333,159.0,NaN,NaN
2019-12-05T11:30:00Z,4.2578,158.0,NaN,NaN
2019-12-05T11:40:00Z,5.2935,162.0,NaN,NaN
2019-12-05T11:50:00Z,3.5675,162.0,NaN,NaN
2019-12-05T12:00:00Z,7.3649,129.0,NaN,NaN
2019-12-05T12:10:00Z,5.0635,147.0,NaN,NaN
2019-12-05T12:20:00Z,6.6746,136.0,NaN,NaN
2019-12-05T12:30:00Z,6.2142,137.0,NaN,NaN
2019-12-05T12:40:00Z,6.6746,121.0,NaN,NaN
2019-12-05T12:50:00Z,9.3213,144.0,NaN,NaN
2019-12-05T13:00:00Z,6.5594,140.0,NaN,NaN
2019-12-05T13:10:00Z,7.9405,145.0,NaN,NaN
2019-12-05T13:20:00Z,4.488,101.0,NaN,NaN
2019-12-05T13:30:00Z,6.2142,104.0,NaN,NaN
2019-12-05T13:40:00Z,11.048,137.0,NaN,NaN
2019-12-05T13:50:00Z,7.1349,91.0,NaN,NaN
2019-12-05T14:00:00Z,6.7895,137.0,NaN,NaN
2019-12-05T14:10:00Z,7.9405,152.0,NaN,NaN
2019-12-05T14:20:00Z,8.4006,145.0,NaN,NaN
2019-12-05T14:30:00Z,10.012,64.0,NaN,NaN
2019-12-05T14:40:00Z,8.1706,124.0,NaN,NaN
2019-12-05T14:50:00Z,11.853,121.0,NaN,NaN
2019-12-05T15:00:00Z,7.5951,102.0,NaN,NaN
2019-12-05T15:10:00Z,12.774000000000001,144.0,NaN,NaN
2019-12-05T15:20:00Z,13.004000000000001,141.0,NaN,NaN
2019-12-05T15:30:00Z,14.385,125.0,NaN,NaN
2019-12-05T15:40:00Z,12.083,140.0,NaN,NaN
2019-12-05T15:50:00Z,12.198,163.0,NaN,NaN
2019-12-05T16:00:00Z,10.472000000000001,140.0,NaN,NaN
2019-12-05T16:10:00Z,8.9762,113.0,NaN,NaN
2019-12-05T16:20:00Z,10.127,136.0,NaN,NaN
2019-12-05T16:30:00Z,11.623,113.0,NaN,NaN
2019-12-05T16:40:00Z,10.472000000000001,145.0,NaN,NaN
2019-12-05T16:50:00Z,9.0911,141.0,NaN,NaN
2019-12-05T17:00:00Z,11.623,143.0,NaN,NaN
2019-12-05T17:10:00Z,10.587,156.0,NaN,NaN
2019-12-05T17:20:00Z,10.127,144.0,NaN,NaN
2019-12-05T17:30:00Z,13.004000000000001,158.0,NaN,NaN
2019-12-05T17:40:00Z,12.198,123.0,NaN,NaN
2019-12-05T17:50:00Z,10.817,135.0,NaN,NaN
2019-12-05T18:00:00Z,11.968,156.0,NaN,NaN
2019-12-05T18:10:00Z,10.127,134.0,NaN,NaN
2019-12-05T18:20:00Z,13.464,163.0,NaN,NaN
2019-12-05T18:30:00Z,16.570999999999998,136.0,NaN,NaN
2019-12-05T18:40:00Z,18.297,145.0,NaN,NaN
2019-12-05T18:50:00Z,14.73,133.0,NaN,NaN
2019-12-05T19:00:00Z,18.758,120.0,NaN,NaN
2019-12-05T19:10:00Z,13.924000000000001,157.0,NaN,NaN
2019-12-05T19:20:00Z,11.277999999999999,127.0,NaN,NaN
2019-12-05T19:30:00Z,18.873,151.0,NaN,NaN
2019-12-05T19:40:00Z,14.039000000000001,113.0,NaN,NaN
2019-12-05T19:50:00Z,19.218,128.0,NaN,NaN
2019-12-05T20:00:00Z,15.19,127.0,NaN,NaN
2019-12-05T20:10:00Z,15.19,123.0,NaN,NaN
2019-12-05T20:20:00Z,9.2063,127.0,NaN,NaN
2019-12-05T20:30:00Z,22.785,136.0,NaN,NaN
2019-12-05T20:40:00Z,24.511999999999997,105.0,NaN,NaN
2019-12-05T20:50:00Z,22.555,140.0,NaN,NaN
2019-12-05T21:00:00Z,24.625999999999998,106.0,NaN,NaN
2019-12-05T21:10:00Z,26.123,129.0,NaN,NaN
2019-12-05T21:20:00Z,21.635,155.0,NaN,NaN
2019-12-05T21:30:00Z,14.615,168.0,NaN,NaN
2019-12-05T21:40:00Z,20.139,137.0,NaN,NaN
2019-12-05T21:50:00Z,34.178000000000004,165.0,NaN,NaN
2019-12-05T22:00:00Z,29.921,138.0,NaN,NaN
2019-12-05T22:10:00Z,27.041999999999998,138.0,NaN,NaN
2019-12-05T22:20:00Z,28.655,115.0,NaN,NaN
2019-12-05T22:30:00Z,26.584,115.0,NaN,NaN
2019-12-05T22:40:00Z,26.814,134.0,NaN,NaN
2019-12-05T22:50:00Z,30.266,132.0,NaN,NaN
2019-12-05T23:00:00Z,26.237,132.0,NaN,NaN
2019-12-05T23:10:00Z,31.531999999999996,119.0,NaN,NaN
2019-12-05T23:20:00Z,27.041999999999998,104.0,NaN,NaN
2019-12-05T23:30:00Z,28.194000000000003,134.0,NaN,NaN
2019-12-05T23:40:00Z,23.590999999999998,139.0,NaN,NaN
2019-12-05T23:50:00Z,25.201,138.0,NaN,NaN
2019-12-06T00:00:00Z,25.893,131.0,NaN,NaN
2019-12-06T00:10:00Z,21.98,141.0,NaN,NaN
2019-12-06T00:20:00Z,23.935,130.0,NaN,NaN
2019-12-06T00:30:00Z,33.141999999999996,127.0,NaN,NaN
2019-12-06T00:40:00Z,29.921,129.0,NaN,NaN
2019-12-06T00:50:00Z,26.928,110.0,NaN,NaN
2019-12-06T01:00:00Z,28.308000000000003,132.0,NaN,NaN
2019-12-06T01:10:00Z,26.467,104.0,NaN,NaN
2019-12-06T01:20:00Z,36.824,134.0,NaN,NaN
2019-12-06T01:30:00Z,32.221,165.0,NaN,NaN
2019-12-06T01:40:00Z,40.048,127.0,NaN,NaN
2019-12-06T01:50:00Z,20.254,89.0,NaN,NaN
2019-12-06T02:00:00Z,27.734,123.0,NaN,NaN
2019-12-06T02:10:00Z,25.548000000000002,121.0,NaN,NaN
2019-12-06T02:20:00Z,31.070999999999998,161.0,NaN,NaN
2019-12-06T02:30:00Z,30.266,130.0,NaN,NaN
2019-12-06T02:40:00Z,26.353,115.0,NaN,NaN
2019-12-06T02:50:00Z,33.373000000000005,116.0,NaN,NaN
2019-12-06T03:00:00Z,26.123,141.0,NaN,NaN
2019-12-06T03:10:00Z,25.087,137.0,NaN,NaN
2019-12-06T03:20:00Z,21.98,102.0,NaN,NaN
2019-12-06T03:30:00Z,16.570999999999998,124.0,NaN,NaN
2019-12-06T03:40:00Z,17.032,153.0,NaN,NaN
2019-12-06T03:50:00Z,15.536,189.0,NaN,NaN
2019-12-06T04:00:00Z,33.717,99.0,NaN,NaN
2019-12-06T04:10:00Z,14.615,153.0,NaN,NaN
2019-12-06T04:20:00Z,9.0911,120.0,NaN,NaN
2019-12-06T04:30:00Z,17.032,142.0,NaN,NaN
2019-12-06T04:40:00Z,15.765999999999998,169.0,NaN,NaN
2019-12-06T04:50:00Z,15.651,141.0,NaN,NaN
2019-12-06T05:00:00Z,17.722,152.0,NaN,NaN
2019-12-06T05:10:00Z,15.880999999999998,164.0,NaN,NaN
2019-12-06T05:20:00Z,17.262,127.0,NaN,NaN
2019-12-06T05:30:00Z,24.857,116.0,NaN,NaN
2019-12-06T05:40:00Z,20.599,164.0,NaN,NaN
2019-12-06T05:50:00Z,14.039000000000001,128.0,NaN,NaN
2019-12-06T06:00:00Z,18.643,132.0,NaN,NaN
2019-12-06T06:10:00Z,19.333,119.0,NaN,NaN
2019-12-06T06:20:00Z,17.607,128.0,NaN,NaN
2019-12-06T06:30:00Z,17.722,110.0,NaN,NaN
2019-12-06T06:40:00Z,19.218,138.0,NaN,NaN
2019-12-06T06:50:00Z,14.96,180.0,NaN,NaN
2019-12-06T07:00:00Z,14.039000000000001,123.0,NaN,NaN
2019-12-06T07:10:00Z,13.119000000000002,120.0,NaN,NaN
2019-12-06T07:20:00Z,12.543,156.0,NaN,NaN
2019-12-06T07:30:00Z,16.456,154.0,NaN,NaN
2019-12-06T07:40:00Z,12.659,157.0,NaN,NaN
2019-12-06T07:50:00Z,15.075,141.0,NaN,NaN
2019-12-06T08:00:00Z,13.694,150.0,NaN,NaN
2019-12-06T08:10:00Z,16.916,109.0,NaN,NaN
2019-12-06T08:20:00Z,17.377,145.0,NaN,NaN
2019-12-06T08:30:00Z,12.543,159.0,NaN,NaN
2019-12-06T08:40:00Z,15.19,135.0,NaN,NaN
2019-12-06T08:50:00Z,12.427999999999999,164.0,NaN,NaN
2019-12-06T09:00:00Z,14.385,153.0,NaN,NaN
2019-12-06T09:10:00Z,15.305,143.0,NaN,NaN
2019-12-06T09:20:00Z,15.995999999999999,137.0,NaN,NaN
2019-12-06T09:30:00Z,15.536,159.0,NaN,NaN
2019-12-06T09:40:00Z,14.155,160.0,NaN,NaN
2019-12-06T09:50:00Z,15.19,151.0,NaN,NaN
2019-12-06T10:00:00Z,13.004000000000001,116.0,NaN,NaN
2019-12-06T10:10:00Z,13.119000000000002,122.0,NaN,NaN
2019-12-06T10:20:00Z,12.427999999999999,148.0,NaN,NaN
2019-12-06T10:30:00Z,9.7817,139.0,NaN,NaN
2019-12-06T10:40:00Z,11.392999999999999,171.0,NaN,NaN
2019-12-06T10:50:00Z,14.845,140.0,NaN,NaN
2019-12-06T11:00:00Z,12.774000000000001,156.0,NaN,NaN
2019-12-06T11:10:00Z,11.738,155.0,NaN,NaN
2019-12-06T11:20:00Z,10.127,154.0,NaN,NaN
2019-12-06T11:30:00Z,12.889000000000001,149.0,NaN,NaN
2019-12-06T11:40:00Z,9.6665,118.0,NaN,NaN
2019-12-06T11:50:00Z,12.083,127.0,NaN,NaN
2019-12-06T12:00:00Z,16.456,159.0,NaN,NaN
2019-12-06T12:10:00Z,14.039000000000001,141.0,NaN,NaN
2019-12-06T12:20:00Z,11.623,108.0,NaN,NaN
2019-12-06T12:30:00Z,21.059,113.0,NaN,NaN
2019-12-06T12:40:00Z,13.809000000000001,151.0,NaN,NaN
2019-12-06T12:50:00Z,16.686,123.0,NaN,NaN
2019-12-06T13:00:00Z,15.880999999999998,149.0,NaN,NaN
2019-12-06T13:10:00Z,13.234000000000002,130.0,NaN,NaN
2019-12-06T13:20:00Z,17.262,140.0,NaN,NaN
2019-12-06T13:30:00Z,12.889000000000001,161.0,NaN,NaN
2019-12-06T13:40:00Z,13.809000000000001,116.0,NaN,NaN
2019-12-06T13:50:00Z,17.147000000000002,116.0,NaN,NaN
2019-12-06T14:00:00Z,14.73,120.0,NaN,NaN
2019-12-06T14:10:00Z,18.758,125.0,NaN,NaN
2019-12-06T14:20:00Z,16.801,146.0,NaN,NaN
2019-12-06T14:30:00Z,14.96,125.0,NaN,NaN
2019-12-06T14:40:00Z,17.492,119.0,NaN,NaN
2019-12-06T14:50:00Z,20.599,116.0,NaN,NaN
2019-12-06T15:00:00Z,12.659,133.0,NaN,NaN
2019-12-06T15:10:00Z,16.340999999999998,136.0,NaN,NaN
2019-12-06T15:20:00Z,13.234000000000002,155.0,NaN,NaN
2019-12-06T15:30:00Z,11.392999999999999,129.0,NaN,NaN
2019-12-06T15:40:00Z,12.774000000000001,124.0,NaN,NaN
2019-12-06T15:50:00Z,13.924000000000001,111.0,NaN,NaN
2019-12-06T16:00:00Z,20.484,109.0,NaN,NaN
2019-12-06T16:10:00Z,11.853,117.0,NaN,NaN
2019-12-06T16:20:00Z,10.472000000000001,111.0,NaN,NaN
2019-12-06T16:30:00Z,12.659,154.0,NaN,NaN
2019-12-06T16:40:00Z,10.357000000000001,147.0,NaN,NaN
2019-12-06T16:50:00Z,12.427999999999999,145.0,NaN,NaN
2019-12-06T17:00:00Z,9.5515,139.0,NaN,NaN
2019-12-06T17:10:00Z,11.623,134.0,NaN,NaN
2019-12-06T17:20:00Z,10.242,120.0,NaN,NaN
2019-12-06T17:30:00Z,10.932,142.0,NaN,NaN
2019-12-06T17:40:00Z,12.083,141.0,NaN,NaN
2019-12-06T17:50:00Z,10.012,145.0,NaN,NaN
2019-12-06T18:00:00Z,14.155,147.0,NaN,NaN
2019-12-06T18:10:00Z,11.048,155.0,NaN,NaN
2019-12-06T18:20:00Z,12.659,146.0,NaN,NaN
2019-12-06T18:30:00Z,15.536,98.0,NaN,NaN
2019-12-06T18:40:00Z,10.242,100.0,NaN,NaN
2019-12-06T18:50:00Z,12.659,126.0,NaN,NaN
2019-12-06T19:00:00Z,9.5515,107.0,NaN,NaN
2019-12-06T19:10:00Z,7.7103,138.0,NaN,NaN
2019-12-06T19:20:00Z,5.0635,162.0,NaN,NaN
2019-12-06T19:30:00Z,11.623,123.0,NaN,NaN
2019-12-06T19:40:00Z,8.2856,113.0,NaN,NaN
2019-12-06T19:50:00Z,8.1706,139.0,NaN,NaN
2019-12-06T20:00:00Z,13.349,136.0,NaN,NaN
2019-12-06T20:10:00Z,8.4006,145.0,NaN,NaN
2019-12-06T20:20:00Z,7.7103,150.0,NaN,NaN
2019-12-06T20:30:00Z,9.3213,157.0,NaN,NaN
2019-12-06T20:40:00Z,9.5515,108.0,NaN,NaN
2019-12-06T20:50:00Z,6.9048,147.0,NaN,NaN
2019-12-06T21:00:00Z,8.1706,100.0,NaN,NaN
2019-12-06T21:10:00Z,4.6032,147.0,NaN,NaN
2019-12-06T21:20:00Z,8.2856,142.0,NaN,NaN
2019-12-06T21:30:00Z,4.6032,114.0,NaN,NaN
2019-12-06T21:40:00Z,5.7538,157.0,NaN,NaN
2019-12-06T21:50:00Z,4.2578,29.0,NaN,NaN
2019-12-06T22:00:00Z,5.869,13.0,NaN,NaN
2019-12-06T22:10:00Z,4.7181,305.0,NaN,NaN
2019-12-06T22:20:00Z,4.373,339.0,NaN,NaN
2019-12-06T22:30:00Z,7.7103,146.0,NaN,NaN
2019-12-06T22:40:00Z,4.6032,131.0,NaN,NaN
2019-12-06T22:50:00Z,6.3292,161.0,NaN,NaN
2019-12-06T23:00:00Z,3.7976,105.0,NaN,NaN
2019-12-06T23:10:00Z,6.2142,155.0,NaN,NaN
2019-12-06T23:20:00Z,5.1785,143.0,NaN,NaN
2019-12-06T23:30:00Z,3.9126,89.0,NaN,NaN
2019-12-06T23:40:00Z,2.8769,12.0,NaN,NaN
2019-12-06T23:50:00Z,2.7619,84.0,NaN,NaN
2019-12-07T00:00:00Z,2.6467,90.0,NaN,NaN
2019-12-07T00:10:00Z,2.6467,148.0,NaN,NaN
2019-12-07T00:20:00Z,2.8769,137.0,NaN,NaN
2019-12-07T00:30:00Z,4.373,153.0,NaN,NaN
2019-12-07T00:40:00Z,7.3649,99.0,NaN,NaN
2019-12-07T00:50:00Z,10.932,83.0,NaN,NaN
2019-12-07T01:00:00Z,11.392999999999999,77.0,NaN,NaN
2019-12-07T01:10:00Z,10.702,68.0,NaN,NaN
2019-12-07T01:20:00Z,10.472000000000001,80.0,NaN,NaN
2019-12-07T01:30:00Z,10.587,87.0,NaN,NaN
2019-12-07T01:40:00Z,11.048,86.0,NaN,NaN
2019-12-07T01:50:00Z,11.623,80.0,NaN,NaN
2019-12-07T02:00:00Z,10.472000000000001,78.0,NaN,NaN
2019-12-07T02:10:00Z,9.3213,91.0,NaN,NaN
2019-12-07T02:20:00Z,9.5515,99.0,NaN,NaN
2019-12-07T02:30:00Z,8.0554,92.0,NaN,NaN
2019-12-07T02:40:00Z,8.5158,92.0,NaN,NaN
2019-12-07T02:50:00Z,12.198,121.0,NaN,NaN
2019-12-07T03:00:00Z,12.659,72.0,NaN,NaN
2019-12-07T03:10:00Z,12.543,57.0,NaN,NaN
2019-12-07T03:20:00Z,10.587,89.0,NaN,NaN
2019-12-07T03:30:00Z,11.623,93.0,NaN,NaN
2019-12-07T03:40:00Z,13.924000000000001,85.0,NaN,NaN
2019-12-07T03:50:00Z,14.615,90.0,NaN,NaN
2019-12-07T04:00:00Z,14.385,91.0,NaN,NaN
2019-12-07T04:10:00Z,12.774000000000001,109.0,NaN,NaN
2019-12-07T04:20:00Z,11.623,92.0,NaN,NaN
2019-12-07T04:30:00Z,11.738,84.0,NaN,NaN
2019-12-07T04:40:00Z,13.464,46.0,NaN,NaN
2019-12-07T04:50:00Z,13.004000000000001,79.0,NaN,NaN
2019-12-07T05:00:00Z,13.234000000000002,71.0,NaN,NaN
2019-12-07T05:10:00Z,13.119000000000002,75.0,NaN,NaN
2019-12-07T05:20:00Z,13.694,79.0,NaN,NaN
2019-12-07T05:30:00Z,17.147000000000002,96.0,NaN,NaN
2019-12-07T05:40:00Z,18.643,101.0,NaN,NaN
2019-12-07T05:50:00Z,18.758,106.0,NaN,NaN
2019-12-07T06:00:00Z,18.182000000000002,32.0,NaN,NaN
2019-12-07T06:10:00Z,16.111,47.0,NaN,NaN
2019-12-07T06:20:00Z,14.155,91.0,NaN,NaN
2019-12-07T06:30:00Z,16.111,94.0,NaN,NaN
2019-12-07T06:40:00Z,13.694,92.0,NaN,NaN
2019-12-07T06:50:00Z,14.5,78.0,NaN,NaN
2019-12-07T07:00:00Z,13.464,55.0,NaN,NaN
2019-12-07T07:10:00Z,13.119000000000002,90.0,NaN,NaN
2019-12-07T07:20:00Z,14.96,78.0,NaN,NaN
2019-12-07T07:30:00Z,15.075,56.0,NaN,NaN
2019-12-07T07:40:00Z,18.182000000000002,87.0,NaN,NaN
2019-12-07T07:50:00Z,15.651,36.0,NaN,NaN
2019-12-07T08:00:00Z,13.809000000000001,58.0,NaN,NaN
2019-12-07T08:10:00Z,13.924000000000001,43.0,NaN,NaN
2019-12-07T08:20:00Z,15.305,42.0,NaN,NaN
2019-12-07T08:30:00Z,16.340999999999998,40.0,NaN,NaN
2019-12-07T08:40:00Z,15.536,75.0,NaN,NaN
2019-12-07T08:50:00Z,16.686,83.0,NaN,NaN
2019-12-07T09:00:00Z,16.570999999999998,76.0,NaN,NaN
2019-12-07T09:10:00Z,11.392999999999999,31.0,NaN,NaN
2019-12-07T09:20:00Z,7.7103,40.0,NaN,NaN
2019-12-07T09:30:00Z,7.1349,53.0,NaN,NaN
2019-12-07T09:40:00Z,8.861,41.0,NaN,NaN
2019-12-07T09:50:00Z,14.5,84.0,NaN,NaN
2019-12-07T10:00:00Z,11.508,44.0,NaN,NaN
2019-12-07T10:10:00Z,12.889000000000001,30.0,NaN,NaN
2019-12-07T10:20:00Z,19.793,38.0,NaN,NaN
2019-12-07T10:30:00Z,23.590999999999998,40.0,NaN,NaN
2019-12-07T10:40:00Z,20.139,50.0,NaN,NaN
2019-12-07T10:50:00Z,17.147000000000002,40.0,NaN,NaN
2019-12-07T11:00:00Z,15.651,53.0,NaN,NaN
2019-12-07T11:10:00Z,15.880999999999998,44.0,NaN,NaN
2019-12-07T11:20:00Z,19.563,44.0,NaN,NaN
2019-12-07T11:30:00Z,17.262,47.0,NaN,NaN
2019-12-07T11:40:00Z,20.254,27.0,NaN,NaN
2019-12-07T11:50:00Z,19.448,36.0,NaN,NaN
2019-12-07T12:00:00Z,22.095,38.0,NaN,NaN
2019-12-07T12:10:00Z,22.555,47.0,NaN,NaN
2019-12-07T12:20:00Z,21.865,41.0,NaN,NaN
2019-12-07T12:30:00Z,22.441,43.0,NaN,NaN
2019-12-07T12:40:00Z,21.98,50.0,NaN,NaN
2019-12-07T12:50:00Z,22.671,46.0,NaN,NaN
2019-12-07T13:00:00Z,23.13,40.0,NaN,NaN
2019-12-07T13:10:00Z,22.441,40.0,NaN,NaN
2019-12-07T13:20:00Z,22.325,38.0,NaN,NaN
2019-12-07T13:30:00Z,22.785,55.0,NaN,NaN
2019-12-07T13:40:00Z,22.555,47.0,NaN,NaN
2019-12-07T13:50:00Z,21.059,47.0,NaN,NaN
2019-12-07T14:00:00Z,22.325,44.0,NaN,NaN
2019-12-07T14:10:00Z,21.289,58.0,NaN,NaN
2019-12-07T14:20:00Z,22.785,57.0,NaN,NaN
2019-12-07T14:30:00Z,21.98,48.0,NaN,NaN
2019-12-07T14:40:00Z,23.706999999999997,32.0,NaN,NaN
2019-12-07T14:50:00Z,21.059,57.0,NaN,NaN
2019-12-07T15:00:00Z,21.98,38.0,NaN,NaN
2019-12-07T15:10:00Z,19.678,66.0,NaN,NaN
2019-12-07T15:20:00Z,20.714000000000002,62.0,NaN,NaN
2019-12-07T15:30:00Z,20.484,53.0,NaN,NaN
2019-12-07T15:40:00Z,20.254,58.0,NaN,NaN
2019-12-07T15:50:00Z,21.059,52.0,NaN,NaN
2019-12-07T16:00:00Z,24.166,45.0,NaN,NaN
2019-12-07T16:10:00Z,25.548000000000002,43.0,NaN,NaN
2019-12-07T16:20:00Z,22.671,51.0,NaN,NaN
2019-12-07T16:30:00Z,21.98,49.0,NaN,NaN
2019-12-07T16:40:00Z,21.405,35.0,NaN,NaN
2019-12-07T16:50:00Z,21.75,37.0,NaN,NaN
2019-12-07T17:00:00Z,22.095,42.0,NaN,NaN
2019-12-07T17:10:00Z,26.698,54.0,NaN,NaN
2019-12-07T17:20:00Z,24.743000000000002,50.0,NaN,NaN
2019-12-07T17:30:00Z,22.441,43.0,NaN,NaN
2019-12-07T17:40:00Z,21.52,46.0,NaN,NaN
2019-12-07T17:50:00Z,20.944000000000003,80.0,NaN,NaN
2019-12-07T18:00:00Z,20.023,82.0,NaN,NaN
2019-12-07T18:10:00Z,23.36,46.0,NaN,NaN
2019-12-07T18:20:00Z,20.484,42.0,NaN,NaN
2019-12-07T18:30:00Z,21.52,48.0,NaN,NaN
2019-12-07T18:40:00Z,21.98,47.0,NaN,NaN
2019-12-07T18:50:00Z,22.21,47.0,NaN,NaN
2019-12-07T19:00:00Z,22.671,51.0,NaN,NaN
2019-12-07T19:10:00Z,20.484,70.0,NaN,NaN
2019-12-07T19:20:00Z,20.599,74.0,NaN,NaN
2019-12-07T19:30:00Z,20.254,64.0,NaN,NaN
2019-12-07T19:40:00Z,21.289,43.0,NaN,NaN
2019-12-07T19:50:00Z,20.829,39.0,NaN,NaN
2019-12-07T20:00:00Z,21.174,46.0,NaN,NaN
2019-12-07T20:10:00Z,21.865,47.0,NaN,NaN
2019-12-07T20:20:00Z,20.599,46.0,NaN,NaN
2019-12-07T20:30:00Z,19.218,51.0,NaN,NaN
2019-12-07T20:40:00Z,18.873,51.0,NaN,NaN
2019-12-07T20:50:00Z,19.333,47.0,NaN,NaN
2019-12-07T21:00:00Z,21.059,46.0,NaN,NaN
2019-12-07T21:10:00Z,19.909000000000002,39.0,NaN,NaN
2019-12-07T21:20:00Z,18.067,51.0,NaN,NaN
2019-12-07T21:30:00Z,17.722,37.0,NaN,NaN
2019-12-07T21:40:00Z,18.988,36.0,NaN,NaN
2019-12-07T21:50:00Z,19.102999999999998,46.0,NaN,NaN
2019-12-07T22:00:00Z,18.988,43.0,NaN,NaN
2019-12-07T22:10:00Z,18.067,46.0,NaN,NaN
2019-12-07T22:20:00Z,18.067,38.0,NaN,NaN
2019-12-07T22:30:00Z,18.412,46.0,NaN,NaN
2019-12-07T22:40:00Z,18.528,48.0,NaN,NaN
2019-12-07T22:50:00Z,18.412,47.0,NaN,NaN
2019-12-07T23:00:00Z,17.607,29.0,NaN,NaN
2019-12-07T23:10:00Z,18.988,35.0,NaN,NaN
2019-12-07T23:20:00Z,18.297,39.0,NaN,NaN
2019-12-07T23:30:00Z,19.333,42.0,NaN,NaN
2019-12-07T23:40:00Z,17.262,36.0,NaN,NaN
2019-12-07T23:50:00Z,16.801,50.0,NaN,NaN
2019-12-08T00:00:00Z,17.377,34.0,NaN,NaN
2019-12-08T00:10:00Z,17.952,39.0,NaN,NaN
2019-12-08T00:20:00Z,19.909000000000002,22.0,NaN,NaN
2019-12-08T00:30:00Z,16.340999999999998,36.0,NaN,NaN
2019-12-08T00:40:00Z,16.916,33.0,NaN,NaN
2019-12-08T00:50:00Z,16.340999999999998,41.0,NaN,NaN
2019-12-08T01:00:00Z,16.340999999999998,37.0,NaN,NaN
2019-12-08T01:10:00Z,14.615,28.0,NaN,NaN
2019-12-08T01:20:00Z,16.686,47.0,NaN,NaN
2019-12-08T01:30:00Z,16.340999999999998,42.0,NaN,NaN
2019-12-08T01:40:00Z,13.234000000000002,47.0,NaN,NaN
2019-12-08T01:50:00Z,14.96,50.0,NaN,NaN
2019-12-08T02:00:00Z,15.421,37.0,NaN,NaN
2019-12-08T02:10:00Z,13.809000000000001,43.0,NaN,NaN
2019-12-08T02:20:00Z,14.5,52.0,NaN,NaN
2019-12-08T02:30:00Z,13.809000000000001,27.0,NaN,NaN
2019-12-08T02:40:00Z,14.5,43.0,NaN,NaN
2019-12-08T02:50:00Z,15.995999999999999,54.0,NaN,NaN
2019-12-08T03:00:00Z,13.349,50.0,NaN,NaN
2019-12-08T03:10:00Z,14.615,48.0,NaN,NaN
2019-12-08T03:20:00Z,15.995999999999999,30.0,NaN,NaN
2019-12-08T03:30:00Z,15.075,44.0,NaN,NaN
2019-12-08T03:40:00Z,13.464,36.0,NaN,NaN
2019-12-08T03:50:00Z,13.694,46.0,NaN,NaN
2019-12-08T04:00:00Z,13.694,30.0,NaN,NaN
2019-12-08T04:10:00Z,12.774000000000001,28.0,NaN,NaN
2019-12-08T04:20:00Z,13.579,27.0,NaN,NaN
2019-12-08T04:30:00Z,12.659,31.0,NaN,NaN
2019-12-08T04:40:00Z,12.427999999999999,41.0,NaN,NaN
2019-12-08T04:50:00Z,11.853,33.0,NaN,NaN
2019-12-08T05:00:00Z,11.048,36.0,NaN,NaN
2019-12-08T05:10:00Z,11.738,24.0,NaN,NaN
2019-12-08T05:20:00Z,12.198,34.0,NaN,NaN
2019-12-08T05:30:00Z,10.932,40.0,NaN,NaN
2019-12-08T05:40:00Z,9.4363,36.0,NaN,NaN
2019-12-08T05:50:00Z,10.012,44.0,NaN,NaN
2019-12-08T06:00:00Z,9.7817,34.0,NaN,NaN
2019-12-08T06:10:00Z,9.0911,36.0,NaN,NaN
2019-12-08T06:20:00Z,8.1706,16.0,NaN,NaN
2019-12-08T06:30:00Z,7.9405,51.0,NaN,NaN
2019-12-08T06:40:00Z,9.4363,52.0,NaN,NaN
2019-12-08T06:50:00Z,8.1706,43.0,NaN,NaN
2019-12-08T07:00:00Z,9.2063,35.0,NaN,NaN
2019-12-08T07:10:00Z,7.4801,45.0,NaN,NaN
2019-12-08T07:20:00Z,7.5951,60.0,NaN,NaN
2019-12-08T07:30:00Z,8.861,56.0,NaN,NaN
2019-12-08T07:40:00Z,10.932,33.0,NaN,NaN
2019-12-08T07:50:00Z,10.817,44.0,NaN,NaN
2019-12-08T08:00:00Z,9.4363,38.0,NaN,NaN
2019-12-08T08:10:00Z,6.0992,67.0,NaN,NaN
2019-12-08T08:20:00Z,12.198,137.0,NaN,NaN
2019-12-08T08:30:00Z,11.853,120.0,NaN,NaN
